"925113022036791298","2"
"925115492486041600","2"
"925115999199924224","2"
"925117776024555522","1"
"925120529832529920","2"
"925122242564055040","2"
"925123519238811648","1"
"925129262100877313","2"
"925129435438899200","2"
"925132481732468737","2"
"925133169371877376","2"
"925135084075868161","2"
"925135374200004608","2"
"925136091304341504","2"
"925136131548729344","2"
"925137751892258817","1"
"925149788164755456","2"
"925150393843224576","2"
"925157521983266818","2"
"925159150228791296","2"
"925160151031648258","2"
"925161187247034369","2"
"925163295098769408","2"
"925163670065344513","1"
"925164194206494720","2"
"925168507096059904","2"
"925168643226460161","2"
"925170456822452224","1"
"925173690668593153","1"
"925182887447662593","2"
"925183260275105792","2"
"925183776615002112","2"
"925186831934779392","2"
"925197343120609280","2"
"925200292165115904","2"
"925214580007202817","2"
"925219041916092418","2"
"925219904298430465","2"
"925225990577623040","1"
"925234324575866880","2"
"925248208317632513","2"
"925258072582447104","2"
"925267872946860032","2"
"925268053352468485","2"
"925269753668743168","2"
"925276196874653696","2"
"925282250907897856","2"
"925282785685901313","2"
"925289526452297728","2"
"925291364442693632","2"
"925297699355856896","2"
"925309562286231552","2"
"925311877126778882","2"
"925313800156393472","2"
"925316164934340608","2"
"925317266849390593","2"
"925319097738518533","1"
"925321447115055104","2"
"925326423019085824","2"
"925330159670054912","2"
"925330413303795714","2"
"925333799050842112","2"
"925335513342595073","1"
"925335827772772353","2"
"925336535238676480","2"
"925337349277483009","2"
"925339083555172352","2"
"925341994771197952","2"
"925344300027777025","2"
"925417820757856256","1"
"925419017019543553","2"
"925420322685378560","1"
"925421363875274753","2"
"925423781119692801","1"
"925430609568305152","1"
"925430868168060931","2"
"925435623124684800","2"
"925436494810054656","2"
"925439851742318592","2"
"925440427360161793","2"
"925452283873234945","1"
"925452467923488768","2"
"925456715839102978","1"
"925456845745029121","2"
"925457682949115904","2"
"925458662918901761","2"
"925459176658231296","2"
"925468951823507456","2"
"925469100737998848","1"
"925478434712801282","2"
"925483324004585479","2"
"925484180376604672","2"
"925484552675643395","1"
"925487137000173569","1"
"925487517520093184","1"
"925493702621122562","1"
"925496848634216448","1"
"925497038325846016","2"
"925498467341996032","2"
"925499054859137024","2"
"925512635675824129","1"
"925514706420404224","1"
"925515092090814464","1"
"925515917022330880","1"
"925517021445439490","1"
"925517367765028870","1"
"925517418746798080","1"
"925519710434811906","1"
"925524540016480256","1"
"925526214181314560","2"
"925526346066989056","2"
"925526647511674880","2"
"925527986086039553","1"
"925530808185708544","1"
"925540475334995968","1"
"925547033955586048","1"
"925548863209041922","2"
"925553139511521280","2"
"925555650209484800","1"
"925558152283779073","1"
"925562803896901632","1"
"925562841033306112","1"
"925563889022103552","2"
"925569408516358145","2"
"925569847521697792","2"
"925572561752248320","2"
"925575928398442496","2"
"925585993914372096","2"
"925587440068452352","2"
"925592856735223808","1"
"925623984435187712","2"
"925626576808620032","2"
"925633745499164672","2"
"925643927146856449","1"
"925659350563090432","2"
"925667914493067264","2"
"925679651514658816","2"
"925703846361554944","2"
"925704800704090113","2"
"925705242880233473","1"
"925709881260347393","1"
"925717188648095744","2"
"925719011458940928","1"
"925722716598161408","2"
"925729903928139776","1"
"925731797937336320","2"
"925733726000177152","1"
"925738134570176512","2"
"925746863227179008","2"
"925747305290063872","2"
"925750097325019139","2"
"925754022690283523","2"
"925754084187168768","1"
"925757211925729280","1"
"925758232207003650","1"
"925760720083521539","1"
"925761937312448512","2"
"925763840696049665","2"
"925766280614961154","2"
"925773442510618624","2"
"925774587056488448","2"
"925775172556247045","2"
"925779238745137152","2"
"925779352121499649","1"
"925779987432640512","1"
"925780956149100544","2"
"925781699908243457","1"
"925782682507857920","1"
"925783541178294273","2"
"925784409554464768","2"
"925785235605901312","1"
"925785719137882112","2"
"925786405778935808","1"
"925786934106120192","2"
"925787638543605762","1"
"925787683821096960","2"
"925787798170456065","2"
"925787872745140224","2"
"925787967037280256","2"
"925788282331557888","2"
"925788739623845889","2"
"925789973621760000","2"
"925790584715038720","2"
"925790920318046209","2"
"925792301695340544","2"
"925792358955921408","2"
"925794023108988928","2"
"925795578176446464","2"
"925796320153088002","1"
"925798706317840384","2"
"925803368844595202","1"
"925804557195726850","2"
"925809409493798918","2"
"925815464722337792","2"
"925816031683203073","2"
"925816079481495554","2"
"925817425882505216","2"
"925819102765215745","2"
"925820811046457346","2"
"925821843075944448","2"
"925823235459084288","2"
"925823684367044608","2"
"925826697580204035","2"
"925828460295131138","1"
"925828639979130890","2"
"925830727408783361","2"
"925833102504710149","2"
"925833727518834688","2"
"925837018504073219","1"
"925837417709481984","2"
"925837462060044289","2"
"925838274035355648","1"
"925838822587486208","1"
"925839244236648448","1"
"925840615778275329","2"
"925842902961590272","2"
"925845486275301376","2"
"925847255839662080","1"
"925847469300252673","2"
"925849422776492033","2"
"925849847604961280","2"
"925851521778159616","2"
"925853086182146049","2"
"925853665860227072","1"
"925856168886620160","2"
"925859507955171328","2"
"925860871347343360","2"
"925863156852969477","2"
"925863510575284224","2"
"925870132269686786","2"
"925870411908345862","2"
"925870803996028929","2"
"925873384919101447","2"
"925873441709985792","1"
"925876730052702211","1"
"925880389725548544","1"
"925889839467073536","1"
"925892180220301312","2"
"925894138662391808","2"
"925898189273812992","2"
"925901736916680704","1"
"925904265876594689","1"
"925904415973888002","1"
"925905430223773696","2"
"925905702291468288","2"
"925907997242609664","1"
"925908600752627712","2"
"925910189311709186","2"
"925910652933279744","1"
"925912017113964549","1"
"925914759819595776","2"
"925916195693432832","2"
"925916900420354048","1"
"925918687021948929","1"
"925920442032050176","1"
"925921835094552576","2"
"925923378631987200","2"
"925924641134333952","2"
"925927357659181056","2"
"925933291093528577","1"
"925946469915521024","1"
"925949372063453184","2"
"925960597484777472","1"
"925964501438140416","1"
"925967331754496000","1"
"925973263779614721","2"
"925983588717416449","1"
"925986008717459457","2"
"925998442392031232","1"
"926001404094885888","2"
"926002760712986624","1"
"926003146320678913","2"
"926019794351955969","2"
"926024677406969856","2"
"926033005105295362","1"
"926038292461703168","2"
"926042046254735360","2"
"926042842555928576","2"
"926051541278232576","2"
"926051543480262656","2"
"926051971462762497","2"
"926052271644991489","2"
"926052547886043137","2"
"926053110749040640","2"
"926053238910177280","2"
"926053615659347969","2"
"926055278285434880","1"
"926055647879278595","2"
"926055681219706886","1"
"926055939727388672","2"
"926056777707335686","2"
"926057752480419841","2"
"926060582394126336","2"
"926060798430113792","2"
"926061147161165824","2"
"926063825845186560","2"
"926069380395491328","2"
"926070651642933248","2"
"926071060851822592","1"
"926071712977969152","2"
"926075181768040448","1"
"926077721939202048","1"
"926078549177618432","2"
"926081341279662080","2"
"926081953379573760","2"
"926082253091983360","2"
"926085483658186752","2"
"926088860634877952","2"
"926099720501686272","2"
"926100728048844801","2"
"926102351206846464","2"
"926102830389387269","2"
"926104955739623425","2"
"926105988398288896","2"
"926106376291733507","2"
"926106895181545472","2"
"926107584511332353","2"
"926109241278070784","2"
"926109277219115009","2"
"926109995787345920","2"
"926110675272912898","2"
"926111886185238528","2"
"926117033250615296","2"
"926118770640166912","2"
"926119182252507138","2"
"926120147647188992","2"
"926120991339831296","2"
"926121712198082561","1"
"926123012868284416","2"
"926126651704053763","2"
"926132080538542080","2"
"926132197098250242","2"
"926133362141597696","2"
"926133815843504128","2"
"926135657025515520","1"
"926136420309356544","2"
"926136705744363521","2"
"926139306913226753","2"
"926139494134374400","2"
"926139703446949888","2"
"926140255803232256","2"
"926143151257145345","2"
"926146033138176000","2"
"926146065170141184","2"
"926146131096211459","2"
"926148739194085377","2"
"926149234675601409","1"
"926154739057864706","2"
"926156098914193408","2"
"926158623356719104","2"
"926159287071772672","2"
"926159441296265217","1"
"926160473359290369","2"
"926165839660896256","1"
"926166273700098048","2"
"926166978456379394","2"
"926167178658934784","1"
"926167342018637824","1"
"926170010191581185","2"
"926177359530811394","2"
"926183392479186951","2"
"926184250298322950","2"
"926186213329002498","2"
"926187617322000389","2"
"926188963106295808","2"
"926189521175240704","2"
"926189955529035776","2"
"926190585010184193","2"
"926191913891450881","2"
"926201714004451333","1"
"926206039531323392","1"
"926206267554762758","2"
"926206280049610754","2"
"926207041521246209","2"
"926209347306315777","2"
"926209594317332482","2"
"926211006296150016","2"
"926212476139704321","1"
"926213489684819968","2"
"926214413195120640","2"
"926214788736344064","2"
"926217324431941632","2"
"926220983253569536","2"
"926223239650664450","2"
"926226850602475520","2"
"926227775685611521","2"
"926235605608083456","2"
"926237373129740289","2"
"926244528343875585","1"
"926247174819729409","2"
"926247458107248641","2"
"926247487307952130","2"
"926248266727067648","2"
"926248895201517570","1"
"926248918530297856","1"
"926249255840468992","2"
"926250876406304768","2"
"926252309205671936","2"
"926253727576715264","2"
"926266675519000576","2"
"926272576040652800","2"
"926273124370452480","2"
"926273948526022656","2"
"926277327872544768","2"
"926278100907945985","2"
"926279106945306624","2"
"926279332594704384","2"
"926280140233101313","2"
"926281115941322752","2"
"926283052820594693","2"
"926283491620290561","1"
"926283581479116800","2"
"926287462196006912","2"
"926288604162338817","1"
"926292354021167104","2"
"926299221543841792","2"
"926300111340048385","2"
"926302081224445953","2"
"926303397212508160","2"
"926304392739000320","2"
"926320805432107008","2"
"926324247127056384","2"
"926328372917043202","2"
"926351261368123392","2"
"926352447328702464","2"
"926359289886924800","2"
"926359300594905089","2"
"926371172501131264","2"
"926374863438319618","2"
"926375286278631424","2"
"926381107314118656","2"
"926381877279232001","1"
"926389721009393664","2"
"926390370010877953","2"
"926390524692623360","2"
"926394430327750656","2"
"926399759539195904","2"
"926401536460230657","2"
"926404431050104833","2"
"926411210530189312","1"
"926413695768498176","2"
"926413963037937666","2"
"926418616429547520","1"
"926418927839793154","2"
"926419823256571905","1"
"926421022571671552","1"
"926422888084856833","2"
"926423019240685568","2"
"926426714586189824","1"
"926429205642006528","1"
"926429907697197057","2"
"926430083719532544","2"
"926432842053283841","2"
"926436941683359744","2"
"926445109473959937","2"
"926445573317808128","2"
"926447022093238274","2"
"926450941779435520","1"
"926454993011511296","2"
"926459623254749184","2"
"926459702262812673","2"
"926461964322209793","1"
"926462199052361728","2"
"926462631153631232","2"
"926463590055469056","1"
"926469593488609281","2"
"926470080552165376","1"
"926470360765214723","2"
"926470765242920963","1"
"926470787061702656","2"
"926472390518956032","2"
"926473207007404035","2"
"926478548675780608","2"
"926481495849611264","2"
"926483346531782656","2"
"926483632751030277","1"
"926485034047098880","1"
"926485243032473602","1"
"926485255900598275","1"
"926485278994391041","1"
"926485310778826753","1"
"926485332878602240","1"
"926485393326968832","1"
"926485395965177857","1"
"926485426646474754","1"
"926485465083072513","1"
"926485523006451713","2"
"926485560763432962","2"
"926485619664216069","1"
"926485786840662022","1"
"926485808466530305","2"
"926485884064665600","1"
"926485972581306368","1"
"926486014486511616","1"
"926486154597359617","1"
"926486248826572800","2"
"926486287867174913","2"
"926486747709607936","1"
"926486867503210496","1"
"926487449471213569","1"
"926487656275509248","1"
"926487766246019072","2"
"926487948605960195","1"
"926488010388013061","2"
"926488169243185153","1"
"926488413603106816","1"
"926488430133039104","2"
"926488524341248000","1"
"926488563084087296","1"
"926488671678881793","1"
"926489219899494401","1"
"926489448606519296","1"
"926489455367741441","1"
"926489543527759872","1"
"926490006067339264","1"
"926490099537338368","1"
"926490163433365505","1"
"926490388176752640","1"
"926490582045872129","2"
"926490608222572544","1"
"926491408739045377","1"
"926491452712148992","1"
"926491456159744005","1"
"926491620807192576","1"
"926491986726494208","2"
"926493038234558464","1"
"926493200700854272","1"
"926493416590061569","2"
"926494858952536064","2"
"926495395974443008","1"
"926495615445536770","2"
"926495671984836608","2"
"926495686794924032","2"
"926495690607550465","1"
"926495965154021376","1"
"926496728961908736","2"
"926497480883212288","1"
"926500040692195329","1"
"926500128982274050","1"
"926501061053034496","2"
"926501172667613184","1"
"926503160193126400","2"
"926503668324753413","1"
"926503906171064327","1"
"926503932045746176","2"
"926503938089766914","2"
"926505200898240514","1"
"926507002263617536","2"
"926508275599888386","2"
"926512488790806530","1"
"926513123527405568","1"
"926514060786532353","1"
"926515241663516673","1"
"926515315068014592","1"
"926516194466779137","1"
"926517232829595649","1"
"926519411405737985","1"
"926520815620907009","1"
"926523262749863936","2"
"926523475505934337","2"
"926523797376729089","2"
"926525259242754049","2"
"926525366256197632","1"
"926525459281666050","2"
"926525981493481475","2"
"926526285001699328","2"
"926528117904216064","2"
"926529658270765056","2"
"926531823672446976","2"
"926533816625311745","1"
"926534949632708608","2"
"926535498545422336","1"
"926536868291788800","1"
"926537253014376448","2"
"926537356152311808","2"
"926538086389047296","2"
"926538155452493829","1"
"926538732181876736","2"
"926538838201298944","1"
"926539034092072960","1"
"926539235280158724","1"
"926539495784304641","2"
"926539767893852160","1"
"926540068956884992","1"
"926540304114692096","1"
"926540431487270912","1"
"926543392292724736","2"
"926546949653843968","1"
"926547664078102528","2"
"926549832327626752","2"
"926550782975074304","1"
"926552320166518785","1"
"926554872383721473","2"
"926556026656182274","2"
"926556675661881346","1"
"926565475173232640","2"
"926565576499179520","2"
"926565929563164674","2"
"926568578224148482","1"
"926569172737429504","2"
"926570218738126850","1"
"926572639958847490","1"
"926573991833239552","1"
"926575032305963012","1"
"926578909881208832","1"
"926581985337856000","2"
"926582823930253312","1"
"926584956071108608","2"
"926585647057571845","2"
"926586618269634560","1"
"926593889527648259","2"
"926594426515881984","2"
"926595158879211520","2"
"926595754914959360","2"
"926596719793623041","2"
"926599139021991936","2"
"926599806713286656","2"
"926603325767811072","2"
"926604113072107520","2"
"926605607179902978","2"
"926606965123448832","1"
"926607668617367552","2"
"926608259787755520","1"
"926608937805369345","2"
"926615014093545472","1"
"926615831152398336","1"
"926616598630289408","1"
"926617256527892480","2"
"926621382082990081","1"
"926629463953207297","2"
"926632520527081473","2"
"926635598525460486","2"
"926639056854896640","1"
"926641863809003520","2"
"926649297080373248","1"
"926649485131964416","1"
"926656075805417472","2"
"926658994747342848","2"
"926668609967001600","2"
"926673846228439040","1"
"926674167273082880","1"
"926675663309983744","1"
"926676288487780352","1"
"926697719103664128","1"
"926698044141260800","1"
"926706650811195392","1"
"926710952455757824","1"
"926720370031374336","1"
"926730385781800961","2"
"926737471878164480","2"
"926744170101989376","2"
"926749659313463296","2"
"926754981281120257","2"
"926755024507584514","2"
"926758642531143681","2"
"926765546934124551","2"
"926766831158751232","2"
"926770911289556993","2"
"926774307644149761","2"
"926774839720808449","2"
"926781020099276800","1"
"926781662092021761","2"
"926786973984997376","2"
"926788467450896384","2"
"926791265450000390","2"
"926794919762575361","1"
"926796297507655680","2"
"926797809860345856","2"
"926800219399999488","2"
"926804190877204480","2"
"926804581513940992","2"
"926805426003431425","2"
"926806251509616640","2"
"926807512409694208","2"
"926812302581547011","2"
"926813549258788865","2"
"926813991950848005","2"
"926814863535480832","2"
"926816435971567619","1"
"926817011719487489","2"
"926817688860495882","2"
"926818340932382720","2"
"926820025184305153","1"
"926824705251667968","2"
"926825114636709889","2"
"926825335454175232","2"
"926827108906799105","2"
"926828812599549952","1"
"926830038841880576","2"
"926830983197761537","2"
"926833922524307456","1"
"926835755573374976","2"
"926836092074065921","2"
"926836797920989184","2"
"926837727194095616","2"
"926838126915604480","2"
"926838767335428096","2"
"926840086595080192","2"
"926840682769145856","2"
"926840883848368128","2"
"926842319801810944","2"
"926842367537278976","2"
"926843455153852417","2"
"926844356002242560","1"
"926844465968549890","2"
"926844866553958402","2"
"926850282180489222","2"
"926850316640899072","2"
"926850836885639168","2"
"926851252134260737","2"
"926852809294864384","2"
"926853808067612673","2"
"926854236247330817","2"
"926854304685838336","2"
"926856137563045888","2"
"926856397572190210","2"
"926856703437623296","2"
"926856861403504640","2"
"926857008527106049","2"
"926857420546207744","2"
"926857436195061766","2"
"926857471163027456","2"
"926857526058070024","2"
"926857945039736832","2"
"926858616816193536","2"
"926859031536431105","2"
"926859542805262338","2"
"926859868648165376","2"
"926859885374996480","1"
"926860325324025858","2"
"926860461861167104","2"
"926860477245861893","2"
"926860591670624256","2"
"926861999878934528","2"
"926862084536700928","2"
"926862282465869824","2"
"926862668220289024","2"
"926863220371058688","2"
"926863586638614528","2"
"926864144695025666","2"
"926864705834176512","2"
"926865055760703488","2"
"926865124807159808","2"
"926865944932216837","2"
"926866481169747969","2"
"926866967566446593","2"
"926867231090331648","2"
"926867694879690753","2"
"926868376307359746","2"
"926870178666827776","2"
"926870395084595206","2"
"926871576477237248","2"
"926871660627746816","2"
"926873139619028992","2"
"926873264877719552","2"
"926873587163820042","2"
"926873606222643200","2"
"926874621118484480","2"
"926875091950034944","2"
"926875498449375232","2"
"926876433166884864","2"
"926877235344216064","2"
"926878463004413952","2"
"926878586832867328","2"
"926880581081690112","2"
"926880841019658240","2"
"926881042874716165","2"
"926882799415713793","2"
"926882901710565376","2"
"926885422776668160","2"
"926885438845083648","1"
"926890033122037761","2"
"926890372634116098","1"
"926894286796357632","2"
"926895806883483648","2"
"926897575814418434","2"
"926898536515547136","2"
"926902582253182976","2"
"926905431355805696","2"
"926905529389207552","2"
"926906923504553986","1"
"926906960414470144","2"
"926911652787826688","2"
"926911691723608064","2"
"926911704394534913","1"
"926912864727658496","1"
"926917165579718657","2"
"926917237147144192","2"
"926918852419735557","1"
"926919277940224000","2"
"926921060699717632","2"
"926922847787683840","2"
"926923501616889857","2"
"926924956058996736","2"
"926934066154344450","2"
"926935740998709248","2"
"926936830800515073","1"
"926943937214009345","2"
"926944548584075264","2"
"926945249972359168","2"
"926946182273929217","2"
"926946711033040897","2"
"926948114761764865","2"
"926949308380925952","2"
"926949647880523776","2"
"926951721255006210","2"
"926952001547722753","1"
"926954547599245312","1"
"926957017675259904","2"
"926957331312795648","2"
"926961931059126272","2"
"926962708607635456","2"
"926964282373361669","1"
"926964844250783745","2"
"926969130015772672","1"
"926969936093859845","2"
"926970423602044928","1"
"926983816610185217","2"
"926994434692145153","2"
"926994823252467713","2"
"926998464705318912","2"
"926999712229724161","2"
"927000093676490752","1"
"927000532299816961","2"
"927001138066546691","2"
"927003441951576065","2"
"927005263562977282","2"
"927005563548045312","2"
"927009376036106241","2"
"927015941141073925","1"
"927023017644916736","2"
"927025390618660864","1"
"927025657695129605","1"
"927027605131419648","2"
"927031087389462528","2"
"927035646610427905","1"
"927045314451853312","2"
"927052012906274820","1"
"927052329022644224","1"
"927052818212638721","2"
"927057315953545216","2"
"927061615647768576","2"
"927066765464621056","1"
"927084395537813505","2"
"927094555677249536","2"
"927099468369092610","2"
"927104763245858816","2"
"927105960522502144","2"
"927107208688566273","2"
"927112387039199232","2"
"927129194001203200","2"
"927143561308622848","2"
"927144356842213378","2"
"927154361612070912","2"
"927155574298611713","2"
"927157163675570178","2"
"927162078053519360","2"
"927163042999230464","2"
"927169801272864768","1"
"927174240650096641","2"
"927175671775887360","2"
"927177913895673857","2"
"927180969785876481","2"
"927184001198100480","2"
"927185106011348992","2"
"927186042360393728","2"
"927190460019421185","2"
"927192368637505537","2"
"927193221553442817","2"
"927194830484189190","2"
"927195297318604800","1"
"927195971062202368","2"
"927196302613602305","1"
"927197229038882817","2"
"927197517619621888","1"
"927198399891427329","2"
"927199531216850944","2"
"927201516997529600","2"
"927203285148332033","2"
"927204350921003008","2"
"927205567399186434","2"
"927207849243049985","2"
"927208689932623872","2"
"927210880558825473","2"
"927211394084327425","2"
"927212100719652869","2"
"927217629022040064","2"
"927218508202725381","2"
"927218921484308480","2"
"927218956334546944","2"
"927219166280671233","2"
"927219181694738434","2"
"927220226634272768","2"
"927220876042473472","2"
"927223204350971905","2"
"927224940042113024","2"
"927226685786808320","2"
"927227613399191552","2"
"927229120001576966","2"
"927230209622970368","2"
"927231422347206656","2"
"927234810078224384","1"
"927238056591216640","2"
"927240955056488451","2"
"927241447883137024","1"
"927241541411921920","2"
"927244270041534468","1"
"927244632114810880","2"
"927245236891475968","2"
"927249627539214341","2"
"927249912001114112","2"
"927250804117000192","2"
"927254114882523136","2"
"927254336786354176","2"
"927257369725284353","1"
"927257613779251200","1"
"927259752844922881","1"
"927261982822150144","2"
"927266836407881728","2"
"927267767811756033","2"
"927267852096360448","2"
"927267915535142912","2"
"927268246205628416","1"
"927272942290993152","2"
"927278643767926787","2"
"927280304796160000","1"
"927282737660289025","2"
"927287187737120768","2"
"927289114369691652","2"
"927290222664142848","1"
"927292527031603201","2"
"927299618404290562","1"
"927304716467539968","1"
"927310398243696642","2"
"927311631545233414","1"
"927321257506459649","1"
"927324928789176321","2"
"927326831136649216","1"
"927336679878352897","2"
"927336888138174465","2"
"927344193017733122","2"
"927348712560578561","2"
"927353300357349376","1"
"927354561433518081","1"
"927357018607964161","1"
"927358754726739969","2"
"927360074263166976","1"
"927360552808206336","2"
"927362541814247424","2"
"927363082107617281","1"
"927367335769493509","2"
"927374805896257538","1"
"927377870049153024","1"
"927394895702167552","1"
"927402605457936384","2"
"927421230193487877","2"
"927431436151545857","2"
"927434263380627457","2"
"927437292804898816","2"
"927438908329201665","2"
"927463732774653952","2"
"927465108032409600","1"
"927472037853126656","2"
"927474060656865280","1"
"927477258343809024","2"
"927486191984959488","2"
"927491604566470658","2"
"927491770258198528","2"
"927495315984408576","2"
"927496398932795392","2"
"927497330579918848","2"
"927501691376762880","2"
"927508767956242432","2"
"927509543587893248","2"
"927517128755855360","2"
"927517142551027713","1"
"927521448121344000","2"
"927523920214937600","2"
"927529797928005632","2"
"927530321712701440","2"
"927535929300054016","2"
"927536200323424260","2"
"927536542847066113","2"
"927537275734581249","2"
"927538844756533248","2"
"927540018977083393","2"
"927544706669490177","2"
"927546153868189696","1"
"927546328577605632","2"
"927548952286724096","1"
"927551248974450688","2"
"927553136126058496","1"
"927558328569516032","2"
"927558391836413953","2"
"927565221035724800","2"
"927566459437535233","1"
"927567478665998342","1"
"927570429476208640","2"
"927570954695430144","2"
"927572136742543360","2"
"927573462155186177","2"
"927578843745062913","2"
"927581295106035714","2"
"927583675994263553","1"
"927586413880766465","2"
"927587894482612230","2"
"927588949777944576","2"
"927589222726352896","2"
"927589224160821248","2"
"927592087855517696","2"
"927594115415633926","2"
"927594126597599232","2"
"927597105035784193","2"
"927599113889337344","2"
"927600142093574145","2"
"927602828977242117","2"
"927607190533361667","2"
"927609672437202944","1"
"927614068982255617","1"
"927617874029449216","2"
"927620231970873344","2"
"927621927832825856","2"
"927626703668572160","2"
"927626790356561920","2"
"927629127259127808","2"
"927631812553084928","2"
"927631999875108864","2"
"927632133837000705","2"
"927633807360045057","1"
"927633990282043393","2"
"927634432240111616","2"
"927635326566391808","2"
"927636585193058309","2"
"927636635382108160","2"
"927644309486292992","2"
"927645644872921091","2"
"927647610059575296","1"
"927651654618492930","2"
"927656657471066112","1"
"927657127728033793","1"
"927657292539072513","2"
"927658843219398658","2"
"927659240029900800","1"
"927662336470429696","2"
"927662771688308736","2"
"927669764406874112","2"
"927669774196379653","2"
"927672790521704448","2"
"927683633518956544","1"
"927688869721657344","1"
"927688870279417856","2"
"927690001034502145","2"
"927697460868321281","1"
"927698983966990338","1"
"927699024882388992","2"
"927701933716066304","1"
"927702692012621827","2"
"927706605046697990","2"
"927712074909847552","1"
"927716186648956928","2"
"927717242413793280","2"
"927717793285443584","2"
"927719959697985536","2"
"927721253913399296","2"
"927721481026621440","1"
"927722026604941312","2"
"927722265764122624","1"
"927727064886767617","2"
"927730243150008320","2"
"927733113748443136","2"
"927735714565054465","2"
"927741555422781440","2"
"927741657868410880","2"
"927743865095884800","2"
"927747235105902592","2"
"927748538099957760","2"
"927758190451871745","2"
"927766821935165441","2"
"927776507316994048","2"
"927825047510806529","2"
"927827672947929088","2"
"927832382354444288","2"
"927837429981171713","2"
"927844163906932736","2"
"927844526156386309","2"
"927851077487210496","2"
"927851718276210688","2"
"927853973050134529","2"
"927855366716755968","2"
"927862503958286336","2"
"927862794283864064","2"
"927867463852797952","1"
"927868018461499394","2"
"927876363658448896","2"
"927880499745443840","2"
"927882880461819905","2"
"927891610242777088","2"
"927893587534151681","2"
"927905866350809089","2"
"927906745917362176","2"
